"","County","County.Code","Administered_Dose1_18_to_65","Series_Complete_18_to_65","Month.Code","Deaths","Month","Year","CTYNAME","STNAME","AGE18TO65","covid_deaths","covid_cases"
"7435","NH","NH",0,0,"2020/06",29,"06","2020","NH","New Hampshire",647209,366,5451
"7436","NH","NH",0,0,"2020/07",25,"07","2020","NH","New Hampshire",647209,406,6149
"7437","NH","NH",0,0,"2020/08",13,"08","2020","NH","New Hampshire",647209,422,6734
"7438","NH","NH",0,0,"2020/09",27,"09","2020","NH","New Hampshire",647209,428,7616
"7439","NH","NH",0,0,"2020/10",15,"10","2020","NH","New Hampshire",647209,471,10026
"7440","NH","NH",0,0,"2020/11",25,"11","2020","NH","New Hampshire",647209,493,17846
"7441","NH","NH",0,0,"2020/12",29,"12","2020","NH","New Hampshire",647209,671,36824
"7442","NH","NH",0,0,"2021/01",27,"01","2021","NH","New Hampshire",649971,885,53918
"7443","NH","NH",0,0,"2021/02",16,"02","2021","NH","New Hampshire",649971,968,61528
"7444","NH","NH",0,0,"2021/03",31,"03","2021","NH","New Hampshire",649971,1018,68512
"7445","NH","NH",0,0,"2021/04",16,"04","2021","NH","New Hampshire",649971,1066,76738
"7446","NH","NH",0,0,"2021/05",31,"05","2021","NH","New Hampshire",649971,1115,79909
"7447","NH","NH",0,0,"2021/06",27,"06","2021","NH","New Hampshire",649971,1126,80590
"7448","NH","NH",0,0,"2021/07",12,"07","2021","NH","New Hampshire",649971,1136,81447
"7449","NH","NH",0,0,"2021/08",32,"08","2021","NH","New Hampshire",649971,1155,86386
"7450","NH","NH",0,0,"2021/09",27,"09","2021","NH","New Hampshire",649971,1192,95204
"7451","NH","NH",0,0,"2021/10",31,"10","2021","NH","New Hampshire",649971,1232,103452
"7452","NH","NH",0,0,"2021/11",31,"11","2021","NH","New Hampshire",649971,1341,123404
"7453","NH","NH",0,0,"2021/12",30,"12","2021","NH","New Hampshire",649971,1505,149692
"7454","NJ","NJ",0,0,"2018/01",126,"01","2018","NJ","New Jersey",2311745,0,0
"7455","NJ","NJ",0,0,"2018/02",116,"02","2018","NJ","New Jersey",2311745,0,0
"7456","NJ","NJ",0,0,"2018/03",117,"03","2018","NJ","New Jersey",2311745,0,0
"7457","NJ","NJ",0,0,"2018/04",97,"04","2018","NJ","New Jersey",2311745,0,0
"7458","NJ","NJ",0,0,"2018/05",69,"05","2018","NJ","New Jersey",2311745,0,0
"7459","NJ","NJ",0,0,"2018/06",105,"06","2018","NJ","New Jersey",2311745,0,0
"7460","NJ","NJ",0,0,"2018/07",101,"07","2018","NJ","New Jersey",2311745,0,0
"7461","NJ","NJ",0,0,"2018/08",96,"08","2018","NJ","New Jersey",2311745,0,0
"7462","NJ","NJ",0,0,"2018/09",110,"09","2018","NJ","New Jersey",2311745,0,0
"7463","NJ","NJ",0,0,"2018/10",110,"10","2018","NJ","New Jersey",2311745,0,0
"7464","NJ","NJ",0,0,"2018/11",98,"11","2018","NJ","New Jersey",2311745,0,0
"7465","NJ","NJ",0,0,"2018/12",123,"12","2018","NJ","New Jersey",2311745,0,0
"7466","NJ","NJ",0,0,"2019/01",115,"01","2019","NJ","New Jersey",2298230,0,0
"7467","NJ","NJ",0,0,"2019/02",94,"02","2019","NJ","New Jersey",2298230,0,0
"7468","NJ","NJ",0,0,"2019/03",113,"03","2019","NJ","New Jersey",2298230,0,0
"7469","NJ","NJ",0,0,"2019/04",96,"04","2019","NJ","New Jersey",2298230,0,0
"7470","NJ","NJ",0,0,"2019/05",79,"05","2019","NJ","New Jersey",2298230,0,0
"7471","NJ","NJ",0,0,"2019/06",94,"06","2019","NJ","New Jersey",2298230,0,0
"7472","NJ","NJ",0,0,"2019/07",103,"07","2019","NJ","New Jersey",2298230,0,0
"7473","NJ","NJ",0,0,"2019/08",77,"08","2019","NJ","New Jersey",2298230,0,0
"7474","NJ","NJ",0,0,"2019/09",64,"09","2019","NJ","New Jersey",2298230,0,0
"7475","NJ","NJ",0,0,"2019/10",97,"10","2019","NJ","New Jersey",2298230,0,0
"7476","NJ","NJ",0,0,"2019/11",104,"11","2019","NJ","New Jersey",2298230,0,0
"7477","NJ","NJ",0,0,"2019/12",131,"12","2019","NJ","New Jersey",2298230,0,0
"7478","NJ","NJ",0,0,"2020/01",109,"01","2020","NJ","New Jersey",2374620,0,0
"7479","NJ","NJ",0,0,"2020/02",92,"02","2020","NJ","New Jersey",2374620,0,0
"7480","NJ","NJ",0,0,"2020/03",108,"03","2020","NJ","New Jersey",2374620,102,5116
"7481","NJ","NJ",0,0,"2020/04",143,"04","2020","NJ","New Jersey",2374620,2515,36676
"7482","NJ","NJ",0,0,"2020/05",118,"05","2020","NJ","New Jersey",2374620,4144,51504
"7483","NJ","NJ",0,0,"2020/06",139,"06","2020","NJ","New Jersey",2374620,5403,57212
"7484","NJ","NJ",0,0,"2020/07",133,"07","2020","NJ","New Jersey",2374620,5696,61491
"7485","NJ","NJ",0,0,"2020/08",132,"08","2020","NJ","New Jersey",2374620,5748,65831
"7486","NJ","NJ",0,0,"2020/09",111,"09","2020","NJ","New Jersey",2374620,5821,70674
"7487","NJ","NJ",0,0,"2020/10",111,"10","2020","NJ","New Jersey",2374620,5925,80907
"7488","NJ","NJ",0,0,"2020/11",99,"11","2020","NJ","New Jersey",2374620,6154,117343
"7489","NJ","NJ",0,0,"2020/12",137,"12","2020","NJ","New Jersey",2374620,6935,169147
"7490","NJ","NJ",197621,54632,"2021/01",101,"01","2021","NJ","New Jersey",2376140,7805,258526
"7491","NJ","NJ",348611,202718,"2021/02",105,"02","2021","NJ","New Jersey",2376140,8449,294676
"7492","NJ","NJ",795713,414294,"2021/03",106,"03","2021","NJ","New Jersey",2376140,8881,340816
"7493","NJ","NJ",1320291,880856,"2021/04",124,"04","2021","NJ","New Jersey",2376140,9215,375457
"7494","NJ","NJ",1507319,1252138,"2021/05",127,"05","2021","NJ","New Jersey",2376140,9426,384489
"7495","NJ","NJ",1627119,1420237,"2021/06",129,"06","2021","NJ","New Jersey",2376140,9511,387192
"7496","NJ","NJ",1703667,1494763,"2021/07",112,"07","2021","NJ","New Jersey",2376140,9565,393009
"7497","NJ","NJ",1795442,1567184,"2021/08",105,"08","2021","NJ","New Jersey",2376140,9664,414660
"7498","NJ","NJ",1858689,1634120,"2021/09",114,"09","2021","NJ","New Jersey",2376140,9905,441431
"7499","NJ","NJ",1918768,1686526,"2021/10",107,"10","2021","NJ","New Jersey",2376140,10143,461487
"7500","NJ","NJ",1983421,1719072,"2021/11",111,"11","2021","NJ","New Jersey",2376140,10338,485427
"7501","NJ","NJ",2089540,1754249,"2021/12",139,"12","2021","NJ","New Jersey",2376140,10636,605543
"7502","NM","NM",0,0,"2018/11",10,"11","2018","NM","New Mexico",227487,0,0
"7503","NM","NM",0,0,"2019/02",11,"02","2019","NM","New Mexico",225422,0,0
"7504","NM","NM",0,0,"2019/07",12,"07","2019","NM","New Mexico",225422,0,0
"7505","NM","NM",0,0,"2019/09",10,"09","2019","NM","New Mexico",225422,0,0
"7506","NM","NM",0,0,"2019/12",10,"12","2019","NM","New Mexico",225422,0,0
"7507","NM","NM",0,0,"2020/03",10,"03","2020","NM","New Mexico",226378,0,105
"7508","NM","NM",0,0,"2020/04",10,"04","2020","NM","New Mexico",226378,47,904
"7509","NM","NM",0,0,"2020/05",10,"05","2020","NM","New Mexico",226378,129,2451
"7510","NM","NM",0,0,"2020/12",12,"12","2020","NM","New Mexico",226378,788,46613
"7511","NM","NM",55489,60926,"2021/03",16,"03","2021","NM","New Mexico",224855,1261,61920
"7512","NM","NM",0,116294,"2021/04",10,"04","2021","NM","New Mexico",224855,1307,63919
"7513","NM","NM",0,156248,"2021/05",10,"05","2021","NM","New Mexico",224855,1369,65692
"7514","NM","NM",0,182490,"2021/06",10,"06","2021","NM","New Mexico",224855,1397,66547
"7515","NM","NM",0,193013,"2021/07",12,"07","2021","NM","New Mexico",224855,1412,67724
"7516","NM","NM",304346,255149,"2021/11",12,"11","2021","NM","New Mexico",224855,1684,100280
"7517","NM","NM",319552,262247,"2021/12",20,"12","2021","NM","New Mexico",224855,1828,111225
"7518","NV","NV",0,0,"2019/09",10,"09","2019","NV","Nevada",24707,0,0
"7519","NY","NY",0,0,"2018/01",181,"01","2018","NY","New York",2342728,0,0
"7520","NY","NY",0,0,"2018/02",62,"02","2018","NY","New York",2342728,0,0
"7521","NY","NY",0,0,"2018/03",91,"03","2018","NY","New York",2342728,0,0
"7522","NY","NY",0,0,"2018/04",70,"04","2018","NY","New York",2342728,0,0
"7523","NY","NY",0,0,"2018/05",53,"05","2018","NY","New York",2342728,0,0
"7524","NY","NY",0,0,"2018/06",76,"06","2018","NY","New York",2342728,0,0
"7525","NY","NY",0,0,"2018/07",79,"07","2018","NY","New York",2342728,0,0
"7526","NY","NY",0,0,"2018/08",58,"08","2018","NY","New York",2342728,0,0
"7527","NY","NY",0,0,"2018/09",84,"09","2018","NY","New York",2342728,0,0
"7528","NY","NY",0,0,"2018/10",65,"10","2018","NY","New York",2342728,0,0
"7529","NY","NY",0,0,"2018/11",62,"11","2018","NY","New York",2342728,0,0
"7530","NY","NY",0,0,"2018/12",113,"12","2018","NY","New York",2342728,0,0
"7531","NY","NY",0,0,"2019/01",105,"01","2019","NY","New York",2325328,0,0
"7532","NY","NY",0,0,"2019/02",97,"02","2019","NY","New York",2325328,0,0
"7533","NY","NY",0,0,"2019/03",116,"03","2019","NY","New York",2325328,0,0
"7534","NY","NY",0,0,"2019/04",87,"04","2019","NY","New York",2325328,0,0
"7535","NY","NY",0,0,"2019/05",50,"05","2019","NY","New York",2325328,0,0
"7536","NY","NY",0,0,"2019/06",73,"06","2019","NY","New York",2325328,0,0
"7537","NY","NY",0,0,"2019/07",67,"07","2019","NY","New York",2325328,0,0
"7538","NY","NY",0,0,"2019/08",71,"08","2019","NY","New York",2325328,0,0
"7539","NY","NY",0,0,"2019/09",72,"09","2019","NY","New York",2325328,0,0
"7540","NY","NY",0,0,"2019/10",64,"10","2019","NY","New York",2325328,0,0
"7541","NY","NY",0,0,"2019/11",80,"11","2019","NY","New York",2325328,0,0
"7542","NY","NY",0,0,"2019/12",84,"12","2019","NY","New York",2325328,0,0
"7543","NY","NY",0,0,"2020/01",66,"01","2020","NY","New York",2369545,0,0
"7544","NY","NY",0,0,"2020/02",67,"02","2020","NY","New York",2369545,0,0
"7545","NY","NY",0,0,"2020/03",123,"03","2020","NY","New York",2369545,23,6012
"7546","NY","NY",0,0,"2020/04",137,"04","2020","NY","New York",2369545,874,29464
"7547","NY","NY",0,0,"2020/05",149,"05","2020","NY","New York",2369545,1557,38406
"7548","NY","NY",0,0,"2020/06",106,"06","2020","NY","New York",2369545,1751,41920
"7549","NY","NY",0,0,"2020/07",122,"07","2020","NY","New York",2369545,1823,45990
"7550","NY","NY",0,0,"2020/08",90,"08","2020","NY","New York",2369545,1892,49498
"7551","NY","NY",0,0,"2020/09",126,"09","2020","NY","New York",2369545,1921,54764
"7552","NY","NY",0,0,"2020/10",121,"10","2020","NY","New York",2369545,2011,67876
"7553","NY","NY",0,0,"2020/11",131,"11","2020","NY","New York",2369545,2290,97047
"7554","NY","NY",0,0,"2020/12",96,"12","2020","NY","New York",2369545,3249,168060
"7555","NY","NY",193402,59297,"2021/01",124,"01","2021","NY","New York",2362527,4626,252813
"7556","NY","NY",282347,180218,"2021/02",104,"02","2021","NY","New York",2362527,5182,283571
"7557","NY","NY",725753,391188,"2021/03",106,"03","2021","NY","New York",2362527,5392,314921
"7558","NY","NY",1187575,887997,"2021/04",109,"04","2021","NY","New York",2362527,5565,342122
"7559","NY","NY",1362842,1217525,"2021/05",107,"05","2021","NY","New York",2362527,5692,352488
"7560","NY","NY",1450089,1354947,"2021/06",63,"06","2021","NY","New York",2362527,5739,354454
"7561","NY","NY",1508953,1410566,"2021/07",153,"07","2021","NY","New York",2362527,5756,358694
"7562","NY","NY",1587471,1467586,"2021/08",124,"08","2021","NY","New York",2362527,5858,382460
"7563","NY","NY",1655115,1533869,"2021/09",103,"09","2021","NY","New York",2362527,6143,418831
"7564","NY","NY",1704526,1589055,"2021/10",110,"10","2021","NY","New York",2362527,6471,458308
"7565","NY","NY",1747732,1622448,"2021/11",144,"11","2021","NY","New York",2362527,6809,506254
"7566","NY","NY",1807464,1654100,"2021/12",104,"12","2021","NY","New York",2362527,7359,606717
"7567","OH","OH",0,0,"2018/01",158,"01","2018","OH","Ohio",2387811,0,0
"7568","OH","OH",0,0,"2018/02",58,"02","2018","OH","Ohio",2387811,0,0
"7569","OH","OH",0,0,"2018/03",119,"03","2018","OH","Ohio",2387811,0,0
"7570","OH","OH",0,0,"2018/04",124,"04","2018","OH","Ohio",2387811,0,0
"7571","OH","OH",0,0,"2018/05",120,"05","2018","OH","Ohio",2387811,0,0
"7572","OH","OH",0,0,"2018/06",61,"06","2018","OH","Ohio",2387811,0,0
"7573","OH","OH",0,0,"2018/07",72,"07","2018","OH","Ohio",2387811,0,0
"7574","OH","OH",0,0,"2018/08",107,"08","2018","OH","Ohio",2387811,0,0
"7575","OH","OH",0,0,"2018/09",85,"09","2018","OH","Ohio",2387811,0,0
"7576","OH","OH",0,0,"2018/10",91,"10","2018","OH","Ohio",2387811,0,0
"7577","OH","OH",0,0,"2018/11",114,"11","2018","OH","Ohio",2387811,0,0
"7578","OH","OH",0,0,"2018/12",110,"12","2018","OH","Ohio",2387811,0,0
"7579","OH","OH",0,0,"2019/01",142,"01","2019","OH","Ohio",2385265,0,0
"7580","OH","OH",0,0,"2019/02",65,"02","2019","OH","Ohio",2385265,0,0
"7581","OH","OH",0,0,"2019/03",114,"03","2019","OH","Ohio",2385265,0,0
"7582","OH","OH",0,0,"2019/04",115,"04","2019","OH","Ohio",2385265,0,0
"7583","OH","OH",0,0,"2019/05",80,"05","2019","OH","Ohio",2385265,0,0
"7584","OH","OH",0,0,"2019/06",26,"06","2019","OH","Ohio",2385265,0,0
"7585","OH","OH",0,0,"2019/07",106,"07","2019","OH","Ohio",2385265,0,0
"7586","OH","OH",0,0,"2019/08",92,"08","2019","OH","Ohio",2385265,0,0
"7587","OH","OH",0,0,"2019/09",105,"09","2019","OH","Ohio",2385265,0,0
"7588","OH","OH",0,0,"2019/10",71,"10","2019","OH","Ohio",2385265,0,0
"7589","OH","OH",0,0,"2019/11",57,"11","2019","OH","Ohio",2385265,0,0
"7590","OH","OH",0,0,"2019/12",131,"12","2019","OH","Ohio",2385265,0,0
"7591","OH","OH",0,0,"2020/01",131,"01","2020","OH","Ohio",2401956,0,0
"7592","OH","OH",0,0,"2020/02",92,"02","2020","OH","Ohio",2401956,0,0
"7593","OH","OH",0,0,"2020/03",130,"03","2020","OH","Ohio",2401956,25,666
"7594","OH","OH",0,0,"2020/04",72,"04","2020","OH","Ohio",2401956,330,4121
"7595","OH","OH",0,0,"2020/05",151,"05","2020","OH","Ohio",2401956,638,8985
"7596","OH","OH",0,0,"2020/06",105,"06","2020","OH","Ohio",2401956,796,13239
"7597","OH","OH",0,0,"2020/07",94,"07","2020","OH","Ohio",2401956,962,23958
"7598","OH","OH",0,0,"2020/08",101,"08","2020","OH","Ohio",2401956,1157,33658
"7599","OH","OH",0,0,"2020/09",89,"09","2020","OH","Ohio",2401956,1397,44091
"7600","OH","OH",0,0,"2020/10",143,"10","2020","OH","Ohio",2401956,1594,65572
"7601","OH","OH",0,0,"2020/11",117,"11","2020","OH","Ohio",2401956,1985,138077
"7602","OH","OH",0,0,"2020/12",137,"12","2020","OH","Ohio",2401956,2808,233876
"7603","OH","OH",99912,33065,"2021/01",181,"01","2021","OH","Ohio",2402441,3569,303058
"7604","OH","OH",167147,107647,"2021/02",77,"02","2021","OH","Ohio",2402441,5629,329470
"7605","OH","OH",477167,222342,"2021/03",154,"03","2021","OH","Ohio",2402441,6151,345979
"7606","OH","OH",769996,616362,"2021/04",124,"04","2021","OH","Ohio",2402441,6364,362519
"7607","OH","OH",527803,835416,"2021/05",135,"05","2021","OH","Ohio",2402441,6543,371758
"7608","OH","OH",288562,930815,"2021/06",136,"06","2021","OH","Ohio",2402441,6688,374827
"7609","OH","OH",290129,971165,"2021/07",87,"07","2021","OH","Ohio",2402441,6760,381498
"7610","OH","OH",338477,1018357,"2021/08",152,"08","2021","OH","Ohio",2402441,6910,415336
"7611","OH","OH",1358968,1267036,"2021/09",148,"09","2021","OH","Ohio",2402441,7323,486690
"7612","OH","OH",1400554,1315211,"2021/10",135,"10","2021","OH","Ohio",2402441,8349,534192
"7613","OH","OH",1436965,1348767,"2021/11",178,"11","2021","OH","Ohio",2402441,9150,586698
"7614","OH","OH",1482722,1384914,"2021/12",226,"12","2021","OH","Ohio",2402441,10236,693104
"7615","OK","OK",0,0,"2018/01",23,"01","2018","OK","Oklahoma",710785,0,0
"7616","OK","OK",0,0,"2018/02",22,"02","2018","OK","Oklahoma",710785,0,0
"7617","OK","OK",0,0,"2018/03",37,"03","2018","OK","Oklahoma",710785,0,0
"7618","OK","OK",0,0,"2018/04",20,"04","2018","OK","Oklahoma",710785,0,0
"7619","OK","OK",0,0,"2018/05",23,"05","2018","OK","Oklahoma",710785,0,0
"7620","OK","OK",0,0,"2018/06",14,"06","2018","OK","Oklahoma",710785,0,0
"7621","OK","OK",0,0,"2018/07",10,"07","2018","OK","Oklahoma",710785,0,0
"7622","OK","OK",0,0,"2018/09",13,"09","2018","OK","Oklahoma",710785,0,0
"7623","OK","OK",0,0,"2018/10",20,"10","2018","OK","Oklahoma",710785,0,0
"7624","OK","OK",0,0,"2018/11",30,"11","2018","OK","Oklahoma",710785,0,0
"7625","OK","OK",0,0,"2018/12",24,"12","2018","OK","Oklahoma",710785,0,0
"7626","OK","OK",0,0,"2019/01",22,"01","2019","OK","Oklahoma",713123,0,0
"7627","OK","OK",0,0,"2019/02",12,"02","2019","OK","Oklahoma",713123,0,0
"7628","OK","OK",0,0,"2019/03",35,"03","2019","OK","Oklahoma",713123,0,0
"7629","OK","OK",0,0,"2019/04",11,"04","2019","OK","Oklahoma",713123,0,0
"7630","OK","OK",0,0,"2019/05",32,"05","2019","OK","Oklahoma",713123,0,0
"7631","OK","OK",0,0,"2019/06",20,"06","2019","OK","Oklahoma",713123,0,0
"7632","OK","OK",0,0,"2019/07",13,"07","2019","OK","Oklahoma",713123,0,0
"7633","OK","OK",0,0,"2019/08",30,"08","2019","OK","Oklahoma",713123,0,0
"7634","OK","OK",0,0,"2019/09",11,"09","2019","OK","Oklahoma",713123,0,0
"7635","OK","OK",0,0,"2019/10",25,"10","2019","OK","Oklahoma",713123,0,0
"7636","OK","OK",0,0,"2019/11",38,"11","2019","OK","Oklahoma",713123,0,0
"7637","OK","OK",0,0,"2019/12",21,"12","2019","OK","Oklahoma",713123,0,0
"7638","OK","OK",0,0,"2020/01",37,"01","2020","OK","Oklahoma",718145,0,0
"7639","OK","OK",0,0,"2020/02",27,"02","2020","OK","Oklahoma",718145,0,0
"7640","OK","OK",0,0,"2020/03",11,"03","2020","OK","Oklahoma",718145,10,156
"7641","OK","OK",0,0,"2020/04",23,"04","2020","OK","Oklahoma",718145,60,918
"7642","OK","OK",0,0,"2020/05",35,"05","2020","OK","Oklahoma",718145,76,1394
"7643","OK","OK",0,0,"2020/06",33,"06","2020","OK","Oklahoma",718145,88,2563
"7644","OK","OK",0,0,"2020/07",24,"07","2020","OK","Oklahoma",718145,132,8161
"7645","OK","OK",0,0,"2020/08",23,"08","2020","OK","Oklahoma",718145,217,14601
"7646","OK","OK",0,0,"2020/09",11,"09","2020","OK","Oklahoma",718145,291,22331
"7647","OK","OK",0,0,"2020/10",10,"10","2020","OK","Oklahoma",718145,374,32742
"7648","OK","OK",0,0,"2020/12",37,"12","2020","OK","Oklahoma",718145,664,80218
"7649","OK","OK",42158,19360,"2021/01",29,"01","2021","OK","Oklahoma",725319,977,111230
"7650","OK","OK",81840,46286,"2021/02",26,"02","2021","OK","Oklahoma",725319,1231,122592
"7651","OK","OK",193462,101531,"2021/03",15,"03","2021","OK","Oklahoma",725319,1380,127219
"7652","OK","OK",253534,198535,"2021/04",26,"04","2021","OK","Oklahoma",725319,1911,130591
"7653","OK","OK",275977,230997,"2021/05",19,"05","2021","OK","Oklahoma",725319,2053,132170
"7654","OK","OK",327015,272824,"2021/07",21,"07","2021","OK","Oklahoma",725319,2117,139426
"7655","OK","OK",370033,301096,"2021/08",23,"08","2021","OK","Oklahoma",725319,2210,157443
"7656","OK","OK",397030,331535,"2021/09",35,"09","2021","OK","Oklahoma",725319,2568,183218
"7657","OK","OK",419053,352428,"2021/10",16,"10","2021","OK","Oklahoma",725319,3082,193386
"7658","OK","OK",438809,364956,"2021/11",35,"11","2021","OK","Oklahoma",725319,3128,199293
"7659","OK","OK",462990,376535,"2021/12",48,"12","2021","OK","Oklahoma",725319,3323,208783
"7660","OR","OR",0,0,"2018/01",39,"01","2018","OR","Oregon",1450754,0,0
"7661","OR","OR",0,0,"2018/02",44,"02","2018","OR","Oregon",1450754,0,0
"7662","OR","OR",0,0,"2018/03",44,"03","2018","OR","Oregon",1450754,0,0
"7663","OR","OR",0,0,"2018/04",34,"04","2018","OR","Oregon",1450754,0,0
"7664","OR","OR",0,0,"2018/05",22,"05","2018","OR","Oregon",1450754,0,0
"7665","OR","OR",0,0,"2018/06",21,"06","2018","OR","Oregon",1450754,0,0
"7666","OR","OR",0,0,"2018/07",50,"07","2018","OR","Oregon",1450754,0,0
"7667","OR","OR",0,0,"2018/08",45,"08","2018","OR","Oregon",1450754,0,0
"7668","OR","OR",0,0,"2018/09",44,"09","2018","OR","Oregon",1450754,0,0
"7669","OR","OR",0,0,"2018/10",53,"10","2018","OR","Oregon",1450754,0,0
"7670","OR","OR",0,0,"2018/11",31,"11","2018","OR","Oregon",1450754,0,0
"7671","OR","OR",0,0,"2018/12",60,"12","2018","OR","Oregon",1450754,0,0
"7672","OR","OR",0,0,"2019/01",36,"01","2019","OR","Oregon",1457845,0,0
"7673","OR","OR",0,0,"2019/02",49,"02","2019","OR","Oregon",1457845,0,0
"7674","OR","OR",0,0,"2019/03",53,"03","2019","OR","Oregon",1457845,0,0
"7675","OR","OR",0,0,"2019/04",21,"04","2019","OR","Oregon",1457845,0,0
"7676","OR","OR",0,0,"2019/05",38,"05","2019","OR","Oregon",1457845,0,0
"7677","OR","OR",0,0,"2019/06",38,"06","2019","OR","Oregon",1457845,0,0
"7678","OR","OR",0,0,"2019/07",57,"07","2019","OR","Oregon",1457845,0,0
"7679","OR","OR",0,0,"2019/08",25,"08","2019","OR","Oregon",1457845,0,0
"7680","OR","OR",0,0,"2019/09",24,"09","2019","OR","Oregon",1457845,0,0
"7681","OR","OR",0,0,"2019/10",40,"10","2019","OR","Oregon",1457845,0,0
"7682","OR","OR",0,0,"2019/11",45,"11","2019","OR","Oregon",1457845,0,0
"7683","OR","OR",0,0,"2019/12",48,"12","2019","OR","Oregon",1457845,0,0
"7684","OR","OR",0,0,"2020/01",38,"01","2020","OR","Oregon",1462196,0,0
"7685","OR","OR",0,0,"2020/02",56,"02","2020","OR","Oregon",1462196,0,1
"7686","OR","OR",0,0,"2020/03",54,"03","2020","OR","Oregon",1462196,12,484
"7687","OR","OR",0,0,"2020/04",44,"04","2020","OR","Oregon",1462196,45,1480
"7688","OR","OR",0,0,"2020/05",10,"05","2020","OR","Oregon",1462196,65,2417
"7689","OR","OR",0,0,"2020/06",28,"06","2020","OR","Oregon",1462196,102,4211
"7690","OR","OR",0,0,"2020/07",36,"07","2020","OR","Oregon",1462196,148,8409
"7691","OR","OR",0,0,"2020/08",48,"08","2020","OR","Oregon",1462196,217,12353
"7692","OR","OR",0,0,"2020/09",54,"09","2020","OR","Oregon",1462196,271,15991
"7693","OR","OR",0,0,"2020/10",55,"10","2020","OR","Oregon",1462196,330,22578
"7694","OR","OR",0,0,"2020/11",27,"11","2020","OR","Oregon",1462196,456,39391
"7695","OR","OR",0,0,"2020/12",67,"12","2020","OR","Oregon",1462196,723,60882
"7696","OR","OR",138240,36559,"2021/01",64,"01","2021","OR","Oregon",1465661,960,76524
"7697","OR","OR",206734,140596,"2021/02",39,"02","2021","OR","Oregon",1465661,1083,83728
"7698","OR","OR",323130,211513,"2021/03",73,"03","2021","OR","Oregon",1465661,1172,89020
"7699","OR","OR",647142,386536,"2021/04",45,"04","2021","OR","Oregon",1465661,1222,100684
"7700","OR","OR",834240,695429,"2021/05",43,"05","2021","OR","Oregon",1465661,1315,110887
"7701","OR","OR",892527,814594,"2021/06",26,"06","2021","OR","Oregon",1465661,1380,115122
"7702","OR","OR",933977,866633,"2021/07",51,"07","2021","OR","Oregon",1465661,1424,121265
"7703","OR","OR",991772,902140,"2021/08",58,"08","2021","OR","Oregon",1465661,1593,154915
"7704","OR","OR",1040318,951400,"2021/09",36,"09","2021","OR","Oregon",1465661,1934,186200
"7705","OR","OR",1067760,989119,"2021/10",65,"10","2021","OR","Oregon",1465661,2242,205935
"7706","OR","OR",1088874,1006540,"2021/11",54,"11","2021","OR","Oregon",1465661,2649,221202
"7707","OR","OR",1117232,1023744,"2021/12",76,"12","2021","OR","Oregon",1465661,2926,238504
"7708","PA","PA",0,0,"2018/01",202,"01","2018","PA","Pennsylvania",4015002,0,0
"7709","PA","PA",0,0,"2018/02",182,"02","2018","PA","Pennsylvania",4015002,0,0
"7710","PA","PA",0,0,"2018/03",242,"03","2018","PA","Pennsylvania",4015002,0,0
"7711","PA","PA",0,0,"2018/04",196,"04","2018","PA","Pennsylvania",4015002,0,0
"7712","PA","PA",0,0,"2018/05",185,"05","2018","PA","Pennsylvania",4015002,0,0
"7713","PA","PA",0,0,"2018/06",192,"06","2018","PA","Pennsylvania",4015002,0,0
"7714","PA","PA",0,0,"2018/07",172,"07","2018","PA","Pennsylvania",4015002,0,0
"7715","PA","PA",0,0,"2018/08",171,"08","2018","PA","Pennsylvania",4015002,0,0
"7716","PA","PA",0,0,"2018/09",183,"09","2018","PA","Pennsylvania",4015002,0,0
"7717","PA","PA",0,0,"2018/10",225,"10","2018","PA","Pennsylvania",4015002,0,0
"7718","PA","PA",0,0,"2018/11",202,"11","2018","PA","Pennsylvania",4015002,0,0
"7719","PA","PA",0,0,"2018/12",220,"12","2018","PA","Pennsylvania",4015002,0,0
"7720","PA","PA",0,0,"2019/01",270,"01","2019","PA","Pennsylvania",3992628,0,0
"7721","PA","PA",0,0,"2019/02",181,"02","2019","PA","Pennsylvania",3992628,0,0
"7722","PA","PA",0,0,"2019/03",199,"03","2019","PA","Pennsylvania",3992628,0,0
"7723","PA","PA",0,0,"2019/04",164,"04","2019","PA","Pennsylvania",3992628,0,0
"7724","PA","PA",0,0,"2019/05",190,"05","2019","PA","Pennsylvania",3992628,0,0
"7725","PA","PA",0,0,"2019/06",152,"06","2019","PA","Pennsylvania",3992628,0,0
"7726","PA","PA",0,0,"2019/07",138,"07","2019","PA","Pennsylvania",3992628,0,0
"7727","PA","PA",0,0,"2019/08",179,"08","2019","PA","Pennsylvania",3992628,0,0
"7728","PA","PA",0,0,"2019/09",188,"09","2019","PA","Pennsylvania",3992628,0,0
"7729","PA","PA",0,0,"2019/10",150,"10","2019","PA","Pennsylvania",3992628,0,0
"7730","PA","PA",0,0,"2019/11",207,"11","2019","PA","Pennsylvania",3992628,0,0
"7731","PA","PA",0,0,"2019/12",242,"12","2019","PA","Pennsylvania",3992628,0,0
"7732","PA","PA",0,0,"2020/01",210,"01","2020","PA","Pennsylvania",4039377,0,0
"7733","PA","PA",0,0,"2020/02",193,"02","2020","PA","Pennsylvania",4039377,0,0
"7734","PA","PA",0,0,"2020/03",167,"03","2020","PA","Pennsylvania",4039377,35,1992
"7735","PA","PA",0,0,"2020/04",157,"04","2020","PA","Pennsylvania",4039377,1012,19747
