"Notes"	"Census Region"	"Census Region Code"	"County"	"County Code"	"Month"	"Month Code"	Deaths
	"Census Region 1: Northeast"	"CENS-R1"	"Berks County, PA"	"42011"	"Jan., 2019"	"2019/01"	18
	"Census Region 1: Northeast"	"CENS-R1"	"Berks County, PA"	"42011"	"Feb., 2019"	"2019/02"	17
	"Census Region 1: Northeast"	"CENS-R1"	"Berks County, PA"	"42011"	"Mar., 2019"	"2019/03"	16
	"Census Region 1: Northeast"	"CENS-R1"	"Berks County, PA"	"42011"	"Apr., 2019"	"2019/04"	13
	"Census Region 1: Northeast"	"CENS-R1"	"Berks County, PA"	"42011"	"May, 2019"	"2019/05"	11
	"Census Region 1: Northeast"	"CENS-R1"	"Berks County, PA"	"42011"	"Jun., 2019"	"2019/06"	14
	"Census Region 1: Northeast"	"CENS-R1"	"Berks County, PA"	"42011"	"Aug., 2019"	"2019/08"	10
	"Census Region 1: Northeast"	"CENS-R1"	"Berks County, PA"	"42011"	"Sep., 2019"	"2019/09"	13
	"Census Region 1: Northeast"	"CENS-R1"	"Berks County, PA"	"42011"	"Oct., 2019"	"2019/10"	14
	"Census Region 1: Northeast"	"CENS-R1"	"Berks County, PA"	"42011"	"Nov., 2019"	"2019/11"	20
	"Census Region 1: Northeast"	"CENS-R1"	"Berks County, PA"	"42011"	"Dec., 2019"	"2019/12"	19
	"Census Region 1: Northeast"	"CENS-R1"	"Blair County, PA"	"42013"	"Oct., 2018"	"2018/10"	10
	"Census Region 1: Northeast"	"CENS-R1"	"Blair County, PA"	"42013"	"Feb., 2019"	"2019/02"	10
	"Census Region 1: Northeast"	"CENS-R1"	"Blair County, PA"	"42013"	"Apr., 2019"	"2019/04"	12
	"Census Region 1: Northeast"	"CENS-R1"	"Bucks County, PA"	"42017"	"Jan., 2018"	"2018/01"	28
	"Census Region 1: Northeast"	"CENS-R1"	"Bucks County, PA"	"42017"	"Feb., 2018"	"2018/02"	20
	"Census Region 1: Northeast"	"CENS-R1"	"Bucks County, PA"	"42017"	"Mar., 2018"	"2018/03"	21
	"Census Region 1: Northeast"	"CENS-R1"	"Bucks County, PA"	"42017"	"Apr., 2018"	"2018/04"	16
	"Census Region 1: Northeast"	"CENS-R1"	"Bucks County, PA"	"42017"	"May, 2018"	"2018/05"	18
	"Census Region 1: Northeast"	"CENS-R1"	"Bucks County, PA"	"42017"	"Jun., 2018"	"2018/06"	15
	"Census Region 1: Northeast"	"CENS-R1"	"Bucks County, PA"	"42017"	"Jul., 2018"	"2018/07"	18
	"Census Region 1: Northeast"	"CENS-R1"	"Bucks County, PA"	"42017"	"Aug., 2018"	"2018/08"	23
	"Census Region 1: Northeast"	"CENS-R1"	"Bucks County, PA"	"42017"	"Sep., 2018"	"2018/09"	14
	"Census Region 1: Northeast"	"CENS-R1"	"Bucks County, PA"	"42017"	"Oct., 2018"	"2018/10"	23
	"Census Region 1: Northeast"	"CENS-R1"	"Bucks County, PA"	"42017"	"Nov., 2018"	"2018/11"	25
	"Census Region 1: Northeast"	"CENS-R1"	"Bucks County, PA"	"42017"	"Dec., 2018"	"2018/12"	18
	"Census Region 1: Northeast"	"CENS-R1"	"Bucks County, PA"	"42017"	"Jan., 2019"	"2019/01"	21
	"Census Region 1: Northeast"	"CENS-R1"	"Bucks County, PA"	"42017"	"Feb., 2019"	"2019/02"	11
	"Census Region 1: Northeast"	"CENS-R1"	"Bucks County, PA"	"42017"	"Mar., 2019"	"2019/03"	23
	"Census Region 1: Northeast"	"CENS-R1"	"Bucks County, PA"	"42017"	"Apr., 2019"	"2019/04"	22
	"Census Region 1: Northeast"	"CENS-R1"	"Bucks County, PA"	"42017"	"May, 2019"	"2019/05"	17
	"Census Region 1: Northeast"	"CENS-R1"	"Bucks County, PA"	"42017"	"Jun., 2019"	"2019/06"	17
	"Census Region 1: Northeast"	"CENS-R1"	"Bucks County, PA"	"42017"	"Jul., 2019"	"2019/07"	16
	"Census Region 1: Northeast"	"CENS-R1"	"Bucks County, PA"	"42017"	"Aug., 2019"	"2019/08"	22
	"Census Region 1: Northeast"	"CENS-R1"	"Bucks County, PA"	"42017"	"Sep., 2019"	"2019/09"	14
	"Census Region 1: Northeast"	"CENS-R1"	"Bucks County, PA"	"42017"	"Oct., 2019"	"2019/10"	13
	"Census Region 1: Northeast"	"CENS-R1"	"Bucks County, PA"	"42017"	"Nov., 2019"	"2019/11"	16
	"Census Region 1: Northeast"	"CENS-R1"	"Bucks County, PA"	"42017"	"Dec., 2019"	"2019/12"	21
	"Census Region 1: Northeast"	"CENS-R1"	"Butler County, PA"	"42019"	"Feb., 2018"	"2018/02"	13
	"Census Region 1: Northeast"	"CENS-R1"	"Butler County, PA"	"42019"	"May, 2018"	"2018/05"	10
	"Census Region 1: Northeast"	"CENS-R1"	"Butler County, PA"	"42019"	"Oct., 2018"	"2018/10"	13
	"Census Region 1: Northeast"	"CENS-R1"	"Butler County, PA"	"42019"	"Jan., 2019"	"2019/01"	12
	"Census Region 1: Northeast"	"CENS-R1"	"Butler County, PA"	"42019"	"Mar., 2019"	"2019/03"	11
	"Census Region 1: Northeast"	"CENS-R1"	"Cambria County, PA"	"42021"	"Jan., 2018"	"2018/01"	10
	"Census Region 1: Northeast"	"CENS-R1"	"Cambria County, PA"	"42021"	"Mar., 2018"	"2018/03"	14
	"Census Region 1: Northeast"	"CENS-R1"	"Cambria County, PA"	"42021"	"Apr., 2018"	"2018/04"	11
	"Census Region 1: Northeast"	"CENS-R1"	"Cambria County, PA"	"42021"	"Nov., 2018"	"2018/11"	10
	"Census Region 1: Northeast"	"CENS-R1"	"Carbon County, PA"	"42025"	"Jan., 2019"	"2019/01"	10
	"Census Region 1: Northeast"	"CENS-R1"	"Centre County, PA"	"42027"	"Dec., 2018"	"2018/12"	11
	"Census Region 1: Northeast"	"CENS-R1"	"Chester County, PA"	"42029"	"Jan., 2018"	"2018/01"	20
	"Census Region 1: Northeast"	"CENS-R1"	"Chester County, PA"	"42029"	"Feb., 2018"	"2018/02"	11
	"Census Region 1: Northeast"	"CENS-R1"	"Chester County, PA"	"42029"	"Mar., 2018"	"2018/03"	17
	"Census Region 1: Northeast"	"CENS-R1"	"Chester County, PA"	"42029"	"Apr., 2018"	"2018/04"	23
	"Census Region 1: Northeast"	"CENS-R1"	"Chester County, PA"	"42029"	"May, 2018"	"2018/05"	12
	"Census Region 1: Northeast"	"CENS-R1"	"Chester County, PA"	"42029"	"Jun., 2018"	"2018/06"	12
	"Census Region 1: Northeast"	"CENS-R1"	"Chester County, PA"	"42029"	"Aug., 2018"	"2018/08"	11
	"Census Region 1: Northeast"	"CENS-R1"	"Chester County, PA"	"42029"	"Sep., 2018"	"2018/09"	12
	"Census Region 1: Northeast"	"CENS-R1"	"Chester County, PA"	"42029"	"Oct., 2018"	"2018/10"	16
	"Census Region 1: Northeast"	"CENS-R1"	"Chester County, PA"	"42029"	"Nov., 2018"	"2018/11"	13
	"Census Region 1: Northeast"	"CENS-R1"	"Chester County, PA"	"42029"	"Dec., 2018"	"2018/12"	14
	"Census Region 1: Northeast"	"CENS-R1"	"Chester County, PA"	"42029"	"Feb., 2019"	"2019/02"	12
	"Census Region 1: Northeast"	"CENS-R1"	"Chester County, PA"	"42029"	"Mar., 2019"	"2019/03"	15
	"Census Region 1: Northeast"	"CENS-R1"	"Chester County, PA"	"42029"	"May, 2019"	"2019/05"	10
	"Census Region 1: Northeast"	"CENS-R1"	"Chester County, PA"	"42029"	"Jun., 2019"	"2019/06"	10
	"Census Region 1: Northeast"	"CENS-R1"	"Chester County, PA"	"42029"	"Aug., 2019"	"2019/08"	14
	"Census Region 1: Northeast"	"CENS-R1"	"Chester County, PA"	"42029"	"Sep., 2019"	"2019/09"	15
	"Census Region 1: Northeast"	"CENS-R1"	"Chester County, PA"	"42029"	"Oct., 2019"	"2019/10"	18
	"Census Region 1: Northeast"	"CENS-R1"	"Chester County, PA"	"42029"	"Nov., 2019"	"2019/11"	11
	"Census Region 1: Northeast"	"CENS-R1"	"Chester County, PA"	"42029"	"Dec., 2019"	"2019/12"	12
	"Census Region 1: Northeast"	"CENS-R1"	"Crawford County, PA"	"42039"	"Feb., 2019"	"2019/02"	11
	"Census Region 1: Northeast"	"CENS-R1"	"Crawford County, PA"	"42039"	"Dec., 2019"	"2019/12"	11
	"Census Region 1: Northeast"	"CENS-R1"	"Cumberland County, PA"	"42041"	"Jan., 2018"	"2018/01"	14
	"Census Region 1: Northeast"	"CENS-R1"	"Cumberland County, PA"	"42041"	"Mar., 2018"	"2018/03"	11
	"Census Region 1: Northeast"	"CENS-R1"	"Cumberland County, PA"	"42041"	"May, 2018"	"2018/05"	10
	"Census Region 1: Northeast"	"CENS-R1"	"Cumberland County, PA"	"42041"	"Aug., 2018"	"2018/08"	10
	"Census Region 1: Northeast"	"CENS-R1"	"Cumberland County, PA"	"42041"	"Sep., 2018"	"2018/09"	12
	"Census Region 1: Northeast"	"CENS-R1"	"Cumberland County, PA"	"42041"	"Nov., 2018"	"2018/11"	10
	"Census Region 1: Northeast"	"CENS-R1"	"Cumberland County, PA"	"42041"	"Apr., 2019"	"2019/04"	10
	"Census Region 1: Northeast"	"CENS-R1"	"Cumberland County, PA"	"42041"	"Oct., 2019"	"2019/10"	14
	"Census Region 1: Northeast"	"CENS-R1"	"Cumberland County, PA"	"42041"	"Nov., 2019"	"2019/11"	11
	"Census Region 1: Northeast"	"CENS-R1"	"Dauphin County, PA"	"42043"	"Jan., 2018"	"2018/01"	19
	"Census Region 1: Northeast"	"CENS-R1"	"Dauphin County, PA"	"42043"	"Feb., 2018"	"2018/02"	11
	"Census Region 1: Northeast"	"CENS-R1"	"Dauphin County, PA"	"42043"	"Mar., 2018"	"2018/03"	10
	"Census Region 1: Northeast"	"CENS-R1"	"Dauphin County, PA"	"42043"	"Apr., 2018"	"2018/04"	14
	"Census Region 1: Northeast"	"CENS-R1"	"Dauphin County, PA"	"42043"	"May, 2018"	"2018/05"	10
	"Census Region 1: Northeast"	"CENS-R1"	"Dauphin County, PA"	"42043"	"Jun., 2018"	"2018/06"	14
	"Census Region 1: Northeast"	"CENS-R1"	"Dauphin County, PA"	"42043"	"Jul., 2018"	"2018/07"	21
	"Census Region 1: Northeast"	"CENS-R1"	"Dauphin County, PA"	"42043"	"Aug., 2018"	"2018/08"	17
	"Census Region 1: Northeast"	"CENS-R1"	"Dauphin County, PA"	"42043"	"Sep., 2018"	"2018/09"	10
	"Census Region 1: Northeast"	"CENS-R1"	"Dauphin County, PA"	"42043"	"Oct., 2018"	"2018/10"	15
	"Census Region 1: Northeast"	"CENS-R1"	"Dauphin County, PA"	"42043"	"Nov., 2018"	"2018/11"	15
	"Census Region 1: Northeast"	"CENS-R1"	"Dauphin County, PA"	"42043"	"Dec., 2018"	"2018/12"	19
	"Census Region 1: Northeast"	"CENS-R1"	"Dauphin County, PA"	"42043"	"Jan., 2019"	"2019/01"	20
	"Census Region 1: Northeast"	"CENS-R1"	"Dauphin County, PA"	"42043"	"Feb., 2019"	"2019/02"	18
	"Census Region 1: Northeast"	"CENS-R1"	"Dauphin County, PA"	"42043"	"Mar., 2019"	"2019/03"	18
	"Census Region 1: Northeast"	"CENS-R1"	"Dauphin County, PA"	"42043"	"Apr., 2019"	"2019/04"	13
	"Census Region 1: Northeast"	"CENS-R1"	"Dauphin County, PA"	"42043"	"May, 2019"	"2019/05"	10
	"Census Region 1: Northeast"	"CENS-R1"	"Dauphin County, PA"	"42043"	"Jun., 2019"	"2019/06"	12
	"Census Region 1: Northeast"	"CENS-R1"	"Dauphin County, PA"	"42043"	"Jul., 2019"	"2019/07"	14
	"Census Region 1: Northeast"	"CENS-R1"	"Dauphin County, PA"	"42043"	"Aug., 2019"	"2019/08"	21
	"Census Region 1: Northeast"	"CENS-R1"	"Dauphin County, PA"	"42043"	"Sep., 2019"	"2019/09"	18
	"Census Region 1: Northeast"	"CENS-R1"	"Dauphin County, PA"	"42043"	"Oct., 2019"	"2019/10"	16
	"Census Region 1: Northeast"	"CENS-R1"	"Dauphin County, PA"	"42043"	"Nov., 2019"	"2019/11"	15
	"Census Region 1: Northeast"	"CENS-R1"	"Dauphin County, PA"	"42043"	"Dec., 2019"	"2019/12"	11
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"Jan., 2018"	"2018/01"	25
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"Feb., 2018"	"2018/02"	29
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"Mar., 2018"	"2018/03"	22
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"Apr., 2018"	"2018/04"	15
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"May, 2018"	"2018/05"	16
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"Jun., 2018"	"2018/06"	20
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"Jul., 2018"	"2018/07"	17
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"Aug., 2018"	"2018/08"	15
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"Sep., 2018"	"2018/09"	20
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"Oct., 2018"	"2018/10"	22
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"Nov., 2018"	"2018/11"	17
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"Dec., 2018"	"2018/12"	22
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"Jan., 2019"	"2019/01"	21
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"Feb., 2019"	"2019/02"	23
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"Mar., 2019"	"2019/03"	23
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"Apr., 2019"	"2019/04"	28
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"May, 2019"	"2019/05"	29
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"Jun., 2019"	"2019/06"	26
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"Jul., 2019"	"2019/07"	21
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"Aug., 2019"	"2019/08"	24
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"Sep., 2019"	"2019/09"	25
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"Oct., 2019"	"2019/10"	31
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"Nov., 2019"	"2019/11"	30
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"Dec., 2019"	"2019/12"	20
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, PA"	"42049"	"Jan., 2018"	"2018/01"	16
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, PA"	"42049"	"Mar., 2018"	"2018/03"	13
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, PA"	"42049"	"Apr., 2018"	"2018/04"	16
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, PA"	"42049"	"May, 2018"	"2018/05"	15
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, PA"	"42049"	"Jun., 2018"	"2018/06"	18
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, PA"	"42049"	"Aug., 2018"	"2018/08"	13
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, PA"	"42049"	"Sep., 2018"	"2018/09"	10
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, PA"	"42049"	"Oct., 2018"	"2018/10"	13
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, PA"	"42049"	"Nov., 2018"	"2018/11"	13
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, PA"	"42049"	"Dec., 2018"	"2018/12"	12
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, PA"	"42049"	"Jan., 2019"	"2019/01"	13
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, PA"	"42049"	"Feb., 2019"	"2019/02"	15
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, PA"	"42049"	"Mar., 2019"	"2019/03"	12
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, PA"	"42049"	"May, 2019"	"2019/05"	16
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, PA"	"42049"	"Jun., 2019"	"2019/06"	17
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, PA"	"42049"	"Jul., 2019"	"2019/07"	23
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, PA"	"42049"	"Aug., 2019"	"2019/08"	11
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, PA"	"42049"	"Sep., 2019"	"2019/09"	15
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, PA"	"42049"	"Oct., 2019"	"2019/10"	14
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, PA"	"42049"	"Nov., 2019"	"2019/11"	14
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, PA"	"42049"	"Dec., 2019"	"2019/12"	14
	"Census Region 1: Northeast"	"CENS-R1"	"Fayette County, PA"	"42051"	"Jan., 2018"	"2018/01"	10
	"Census Region 1: Northeast"	"CENS-R1"	"Fayette County, PA"	"42051"	"Feb., 2018"	"2018/02"	11
	"Census Region 1: Northeast"	"CENS-R1"	"Fayette County, PA"	"42051"	"May, 2018"	"2018/05"	15
	"Census Region 1: Northeast"	"CENS-R1"	"Fayette County, PA"	"42051"	"Sep., 2018"	"2018/09"	11
	"Census Region 1: Northeast"	"CENS-R1"	"Fayette County, PA"	"42051"	"Nov., 2018"	"2018/11"	14
	"Census Region 1: Northeast"	"CENS-R1"	"Fayette County, PA"	"42051"	"Dec., 2018"	"2018/12"	10
	"Census Region 1: Northeast"	"CENS-R1"	"Fayette County, PA"	"42051"	"Jan., 2019"	"2019/01"	14
	"Census Region 1: Northeast"	"CENS-R1"	"Fayette County, PA"	"42051"	"Feb., 2019"	"2019/02"	10
	"Census Region 1: Northeast"	"CENS-R1"	"Fayette County, PA"	"42051"	"Mar., 2019"	"2019/03"	10
	"Census Region 1: Northeast"	"CENS-R1"	"Fayette County, PA"	"42051"	"Sep., 2019"	"2019/09"	11
	"Census Region 1: Northeast"	"CENS-R1"	"Fayette County, PA"	"42051"	"Nov., 2019"	"2019/11"	10
	"Census Region 1: Northeast"	"CENS-R1"	"Fayette County, PA"	"42051"	"Dec., 2019"	"2019/12"	10
	"Census Region 1: Northeast"	"CENS-R1"	"Franklin County, PA"	"42055"	"Feb., 2018"	"2018/02"	14
	"Census Region 1: Northeast"	"CENS-R1"	"Franklin County, PA"	"42055"	"Mar., 2018"	"2018/03"	11
	"Census Region 1: Northeast"	"CENS-R1"	"Franklin County, PA"	"42055"	"Nov., 2018"	"2018/11"	11
	"Census Region 1: Northeast"	"CENS-R1"	"Franklin County, PA"	"42055"	"Sep., 2019"	"2019/09"	10
	"Census Region 1: Northeast"	"CENS-R1"	"Lackawanna County, PA"	"42069"	"Jan., 2018"	"2018/01"	21
	"Census Region 1: Northeast"	"CENS-R1"	"Lackawanna County, PA"	"42069"	"Mar., 2018"	"2018/03"	13
	"Census Region 1: Northeast"	"CENS-R1"	"Lackawanna County, PA"	"42069"	"May, 2018"	"2018/05"	12
	"Census Region 1: Northeast"	"CENS-R1"	"Lackawanna County, PA"	"42069"	"Jun., 2018"	"2018/06"	13
	"Census Region 1: Northeast"	"CENS-R1"	"Lackawanna County, PA"	"42069"	"Jul., 2018"	"2018/07"	14
	"Census Region 1: Northeast"	"CENS-R1"	"Lackawanna County, PA"	"42069"	"Aug., 2018"	"2018/08"	14
	"Census Region 1: Northeast"	"CENS-R1"	"Lackawanna County, PA"	"42069"	"Sep., 2018"	"2018/09"	11
	"Census Region 1: Northeast"	"CENS-R1"	"Lackawanna County, PA"	"42069"	"Oct., 2018"	"2018/10"	11
	"Census Region 1: Northeast"	"CENS-R1"	"Lackawanna County, PA"	"42069"	"Nov., 2018"	"2018/11"	12
	"Census Region 1: Northeast"	"CENS-R1"	"Lackawanna County, PA"	"42069"	"Dec., 2018"	"2018/12"	18
	"Census Region 1: Northeast"	"CENS-R1"	"Lackawanna County, PA"	"42069"	"Jan., 2019"	"2019/01"	13
	"Census Region 1: Northeast"	"CENS-R1"	"Lackawanna County, PA"	"42069"	"Mar., 2019"	"2019/03"	15
	"Census Region 1: Northeast"	"CENS-R1"	"Lackawanna County, PA"	"42069"	"May, 2019"	"2019/05"	11
	"Census Region 1: Northeast"	"CENS-R1"	"Lackawanna County, PA"	"42069"	"Jun., 2019"	"2019/06"	11
	"Census Region 1: Northeast"	"CENS-R1"	"Lackawanna County, PA"	"42069"	"Jul., 2019"	"2019/07"	12
	"Census Region 1: Northeast"	"CENS-R1"	"Lackawanna County, PA"	"42069"	"Sep., 2019"	"2019/09"	15
	"Census Region 1: Northeast"	"CENS-R1"	"Lackawanna County, PA"	"42069"	"Nov., 2019"	"2019/11"	12
	"Census Region 1: Northeast"	"CENS-R1"	"Lackawanna County, PA"	"42069"	"Dec., 2019"	"2019/12"	14
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"Jan., 2018"	"2018/01"	16
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"Feb., 2018"	"2018/02"	14
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"Mar., 2018"	"2018/03"	25
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"Apr., 2018"	"2018/04"	10
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"May, 2018"	"2018/05"	18
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"Jun., 2018"	"2018/06"	18
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"Jul., 2018"	"2018/07"	21
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"Aug., 2018"	"2018/08"	19
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"Sep., 2018"	"2018/09"	16
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"Oct., 2018"	"2018/10"	15
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"Nov., 2018"	"2018/11"	17
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"Dec., 2018"	"2018/12"	13
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"Jan., 2019"	"2019/01"	22
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"Feb., 2019"	"2019/02"	12
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"Mar., 2019"	"2019/03"	18
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"Apr., 2019"	"2019/04"	16
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"Jun., 2019"	"2019/06"	17
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"Jul., 2019"	"2019/07"	19
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"Aug., 2019"	"2019/08"	21
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"Sep., 2019"	"2019/09"	12
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"Oct., 2019"	"2019/10"	10
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"Nov., 2019"	"2019/11"	11
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"Dec., 2019"	"2019/12"	27
	"Census Region 1: Northeast"	"CENS-R1"	"Lebanon County, PA"	"42075"	"Jun., 2018"	"2018/06"	10
	"Census Region 1: Northeast"	"CENS-R1"	"Lebanon County, PA"	"42075"	"Sep., 2018"	"2018/09"	11
	"Census Region 1: Northeast"	"CENS-R1"	"Lebanon County, PA"	"42075"	"Jan., 2019"	"2019/01"	11
	"Census Region 1: Northeast"	"CENS-R1"	"Lebanon County, PA"	"42075"	"Aug., 2019"	"2019/08"	10
	"Census Region 1: Northeast"	"CENS-R1"	"Lehigh County, PA"	"42077"	"Feb., 2018"	"2018/02"	12
	"Census Region 1: Northeast"	"CENS-R1"	"Lehigh County, PA"	"42077"	"Mar., 2018"	"2018/03"	22
	"Census Region 1: Northeast"	"CENS-R1"	"Lehigh County, PA"	"42077"	"Apr., 2018"	"2018/04"	13
	"Census Region 1: Northeast"	"CENS-R1"	"Lehigh County, PA"	"42077"	"May, 2018"	"2018/05"	14
	"Census Region 1: Northeast"	"CENS-R1"	"Lehigh County, PA"	"42077"	"Jul., 2018"	"2018/07"	11
	"Census Region 1: Northeast"	"CENS-R1"	"Lehigh County, PA"	"42077"	"Sep., 2018"	"2018/09"	11
	"Census Region 1: Northeast"	"CENS-R1"	"Lehigh County, PA"	"42077"	"Oct., 2018"	"2018/10"	10
	"Census Region 1: Northeast"	"CENS-R1"	"Lehigh County, PA"	"42077"	"Dec., 2018"	"2018/12"	11
	"Census Region 1: Northeast"	"CENS-R1"	"Lehigh County, PA"	"42077"	"Jan., 2019"	"2019/01"	20
	"Census Region 1: Northeast"	"CENS-R1"	"Lehigh County, PA"	"42077"	"Feb., 2019"	"2019/02"	11
	"Census Region 1: Northeast"	"CENS-R1"	"Lehigh County, PA"	"42077"	"May, 2019"	"2019/05"	12
	"Census Region 1: Northeast"	"CENS-R1"	"Lehigh County, PA"	"42077"	"Aug., 2019"	"2019/08"	13
	"Census Region 1: Northeast"	"CENS-R1"	"Lehigh County, PA"	"42077"	"Oct., 2019"	"2019/10"	15
	"Census Region 1: Northeast"	"CENS-R1"	"Lehigh County, PA"	"42077"	"Nov., 2019"	"2019/11"	12
	"Census Region 1: Northeast"	"CENS-R1"	"Lehigh County, PA"	"42077"	"Dec., 2019"	"2019/12"	14
	"Census Region 1: Northeast"	"CENS-R1"	"Luzerne County, PA"	"42079"	"Jan., 2018"	"2018/01"	15
	"Census Region 1: Northeast"	"CENS-R1"	"Luzerne County, PA"	"42079"	"Feb., 2018"	"2018/02"	12
	"Census Region 1: Northeast"	"CENS-R1"	"Luzerne County, PA"	"42079"	"Mar., 2018"	"2018/03"	13
	"Census Region 1: Northeast"	"CENS-R1"	"Luzerne County, PA"	"42079"	"Apr., 2018"	"2018/04"	16
	"Census Region 1: Northeast"	"CENS-R1"	"Luzerne County, PA"	"42079"	"May, 2018"	"2018/05"	19
	"Census Region 1: Northeast"	"CENS-R1"	"Luzerne County, PA"	"42079"	"Jun., 2018"	"2018/06"	13
	"Census Region 1: Northeast"	"CENS-R1"	"Luzerne County, PA"	"42079"	"Jul., 2018"	"2018/07"	15
	"Census Region 1: Northeast"	"CENS-R1"	"Luzerne County, PA"	"42079"	"Aug., 2018"	"2018/08"	13
	"Census Region 1: Northeast"	"CENS-R1"	"Luzerne County, PA"	"42079"	"Sep., 2018"	"2018/09"	13
	"Census Region 1: Northeast"	"CENS-R1"	"Luzerne County, PA"	"42079"	"Oct., 2018"	"2018/10"	15
	"Census Region 1: Northeast"	"CENS-R1"	"Luzerne County, PA"	"42079"	"Nov., 2018"	"2018/11"	13
