"Notes"	"Census Region"	"Census Region Code"	"County"	"County Code"	"Month"	"Month Code"	Deaths
	"Census Region 1: Northeast"	"CENS-R1"	"Westmoreland County, PA"	"42129"	"Jun., 2021 "	"2021/06"	22
	"Census Region 1: Northeast"	"CENS-R1"	"Westmoreland County, PA"	"42129"	"Jul., 2021 "	"2021/07"	19
	"Census Region 1: Northeast"	"CENS-R1"	"Westmoreland County, PA"	"42129"	"Aug., 2021 "	"2021/08"	18
	"Census Region 1: Northeast"	"CENS-R1"	"Westmoreland County, PA"	"42129"	"Sep., 2021 "	"2021/09"	19
	"Census Region 1: Northeast"	"CENS-R1"	"Westmoreland County, PA"	"42129"	"Oct., 2021 "	"2021/10"	20
	"Census Region 1: Northeast"	"CENS-R1"	"Westmoreland County, PA"	"42129"	"Nov., 2021 "	"2021/11"	17
	"Census Region 1: Northeast"	"CENS-R1"	"Westmoreland County, PA"	"42129"	"Dec., 2021 "	"2021/12"	21
	"Census Region 1: Northeast"	"CENS-R1"	"York County, PA"	"42133"	"Jan., 2020"	"2020/01"	17
	"Census Region 1: Northeast"	"CENS-R1"	"York County, PA"	"42133"	"Apr., 2020"	"2020/04"	13
	"Census Region 1: Northeast"	"CENS-R1"	"York County, PA"	"42133"	"May, 2020"	"2020/05"	14
	"Census Region 1: Northeast"	"CENS-R1"	"York County, PA"	"42133"	"Jun., 2020"	"2020/06"	18
	"Census Region 1: Northeast"	"CENS-R1"	"York County, PA"	"42133"	"Jul., 2020"	"2020/07"	21
	"Census Region 1: Northeast"	"CENS-R1"	"York County, PA"	"42133"	"Aug., 2020"	"2020/08"	18
	"Census Region 1: Northeast"	"CENS-R1"	"York County, PA"	"42133"	"Sep., 2020"	"2020/09"	19
	"Census Region 1: Northeast"	"CENS-R1"	"York County, PA"	"42133"	"Oct., 2020"	"2020/10"	14
	"Census Region 1: Northeast"	"CENS-R1"	"York County, PA"	"42133"	"Nov., 2020"	"2020/11"	12
	"Census Region 1: Northeast"	"CENS-R1"	"York County, PA"	"42133"	"Dec., 2020"	"2020/12"	20
	"Census Region 1: Northeast"	"CENS-R1"	"York County, PA"	"42133"	"Jan., 2021 "	"2021/01"	18
	"Census Region 1: Northeast"	"CENS-R1"	"York County, PA"	"42133"	"Feb., 2021 "	"2021/02"	18
	"Census Region 1: Northeast"	"CENS-R1"	"York County, PA"	"42133"	"Mar., 2021 "	"2021/03"	19
	"Census Region 1: Northeast"	"CENS-R1"	"York County, PA"	"42133"	"Apr., 2021 "	"2021/04"	15
	"Census Region 1: Northeast"	"CENS-R1"	"York County, PA"	"42133"	"May, 2021 "	"2021/05"	16
	"Census Region 1: Northeast"	"CENS-R1"	"York County, PA"	"42133"	"Jun., 2021 "	"2021/06"	13
	"Census Region 1: Northeast"	"CENS-R1"	"York County, PA"	"42133"	"Jul., 2021 "	"2021/07"	18
	"Census Region 1: Northeast"	"CENS-R1"	"York County, PA"	"42133"	"Aug., 2021 "	"2021/08"	18
	"Census Region 1: Northeast"	"CENS-R1"	"York County, PA"	"42133"	"Sep., 2021 "	"2021/09"	24
	"Census Region 1: Northeast"	"CENS-R1"	"York County, PA"	"42133"	"Oct., 2021 "	"2021/10"	24
	"Census Region 1: Northeast"	"CENS-R1"	"York County, PA"	"42133"	"Nov., 2021 "	"2021/11"	24
	"Census Region 1: Northeast"	"CENS-R1"	"York County, PA"	"42133"	"Dec., 2021 "	"2021/12"	14
	"Census Region 2: Midwest"	"CENS-R2"	"Champaign County, IL"	"17019"	"Jan., 2020"	"2020/01"	10
	"Census Region 2: Midwest"	"CENS-R2"	"Champaign County, IL"	"17019"	"Oct., 2020"	"2020/10"	10
	"Census Region 2: Midwest"	"CENS-R2"	"Champaign County, IL"	"17019"	"Nov., 2020"	"2020/11"	11
	"Census Region 2: Midwest"	"CENS-R2"	"Champaign County, IL"	"17019"	"Apr., 2021 "	"2021/04"	13
	"Census Region 2: Midwest"	"CENS-R2"	"Champaign County, IL"	"17019"	"Jun., 2021 "	"2021/06"	11
	"Census Region 2: Midwest"	"CENS-R2"	"Coles County, IL"	"17029"	"Jul., 2020"	"2020/07"	10
	"Census Region 2: Midwest"	"CENS-R2"	"Cook County, IL"	"17031"	"Jan., 2020"	"2020/01"	248
	"Census Region 2: Midwest"	"CENS-R2"	"Cook County, IL"	"17031"	"Feb., 2020"	"2020/02"	257
	"Census Region 2: Midwest"	"CENS-R2"	"Cook County, IL"	"17031"	"Mar., 2020"	"2020/03"	293
	"Census Region 2: Midwest"	"CENS-R2"	"Cook County, IL"	"17031"	"Apr., 2020"	"2020/04"	324
	"Census Region 2: Midwest"	"CENS-R2"	"Cook County, IL"	"17031"	"May, 2020"	"2020/05"	304
	"Census Region 2: Midwest"	"CENS-R2"	"Cook County, IL"	"17031"	"Jun., 2020"	"2020/06"	292
	"Census Region 2: Midwest"	"CENS-R2"	"Cook County, IL"	"17031"	"Jul., 2020"	"2020/07"	257
	"Census Region 2: Midwest"	"CENS-R2"	"Cook County, IL"	"17031"	"Aug., 2020"	"2020/08"	271
	"Census Region 2: Midwest"	"CENS-R2"	"Cook County, IL"	"17031"	"Sep., 2020"	"2020/09"	260
	"Census Region 2: Midwest"	"CENS-R2"	"Cook County, IL"	"17031"	"Oct., 2020"	"2020/10"	274
	"Census Region 2: Midwest"	"CENS-R2"	"Cook County, IL"	"17031"	"Nov., 2020"	"2020/11"	280
	"Census Region 2: Midwest"	"CENS-R2"	"Cook County, IL"	"17031"	"Dec., 2020"	"2020/12"	336
	"Census Region 2: Midwest"	"CENS-R2"	"Cook County, IL"	"17031"	"Jan., 2021 "	"2021/01"	302
	"Census Region 2: Midwest"	"CENS-R2"	"Cook County, IL"	"17031"	"Feb., 2021 "	"2021/02"	260
	"Census Region 2: Midwest"	"CENS-R2"	"Cook County, IL"	"17031"	"Mar., 2021 "	"2021/03"	294
	"Census Region 2: Midwest"	"CENS-R2"	"Cook County, IL"	"17031"	"Apr., 2021 "	"2021/04"	272
	"Census Region 2: Midwest"	"CENS-R2"	"Cook County, IL"	"17031"	"May, 2021 "	"2021/05"	278
	"Census Region 2: Midwest"	"CENS-R2"	"Cook County, IL"	"17031"	"Jun., 2021 "	"2021/06"	245
	"Census Region 2: Midwest"	"CENS-R2"	"Cook County, IL"	"17031"	"Jul., 2021 "	"2021/07"	273
	"Census Region 2: Midwest"	"CENS-R2"	"Cook County, IL"	"17031"	"Aug., 2021 "	"2021/08"	248
	"Census Region 2: Midwest"	"CENS-R2"	"Cook County, IL"	"17031"	"Sep., 2021 "	"2021/09"	242
	"Census Region 2: Midwest"	"CENS-R2"	"Cook County, IL"	"17031"	"Oct., 2021 "	"2021/10"	282
	"Census Region 2: Midwest"	"CENS-R2"	"Cook County, IL"	"17031"	"Nov., 2021 "	"2021/11"	271
	"Census Region 2: Midwest"	"CENS-R2"	"Cook County, IL"	"17031"	"Dec., 2021 "	"2021/12"	326
	"Census Region 2: Midwest"	"CENS-R2"	"DeKalb County, IL"	"17037"	"Dec., 2021 "	"2021/12"	10
	"Census Region 2: Midwest"	"CENS-R2"	"DuPage County, IL"	"17043"	"Jan., 2020"	"2020/01"	26
	"Census Region 2: Midwest"	"CENS-R2"	"DuPage County, IL"	"17043"	"Feb., 2020"	"2020/02"	32
	"Census Region 2: Midwest"	"CENS-R2"	"DuPage County, IL"	"17043"	"Mar., 2020"	"2020/03"	21
	"Census Region 2: Midwest"	"CENS-R2"	"DuPage County, IL"	"17043"	"Apr., 2020"	"2020/04"	31
	"Census Region 2: Midwest"	"CENS-R2"	"DuPage County, IL"	"17043"	"May, 2020"	"2020/05"	20
	"Census Region 2: Midwest"	"CENS-R2"	"DuPage County, IL"	"17043"	"Jun., 2020"	"2020/06"	21
	"Census Region 2: Midwest"	"CENS-R2"	"DuPage County, IL"	"17043"	"Jul., 2020"	"2020/07"	28
	"Census Region 2: Midwest"	"CENS-R2"	"DuPage County, IL"	"17043"	"Aug., 2020"	"2020/08"	26
	"Census Region 2: Midwest"	"CENS-R2"	"DuPage County, IL"	"17043"	"Sep., 2020"	"2020/09"	21
	"Census Region 2: Midwest"	"CENS-R2"	"DuPage County, IL"	"17043"	"Oct., 2020"	"2020/10"	22
	"Census Region 2: Midwest"	"CENS-R2"	"DuPage County, IL"	"17043"	"Nov., 2020"	"2020/11"	29
	"Census Region 2: Midwest"	"CENS-R2"	"DuPage County, IL"	"17043"	"Dec., 2020"	"2020/12"	40
	"Census Region 2: Midwest"	"CENS-R2"	"DuPage County, IL"	"17043"	"Jan., 2021 "	"2021/01"	24
	"Census Region 2: Midwest"	"CENS-R2"	"DuPage County, IL"	"17043"	"Feb., 2021 "	"2021/02"	30
	"Census Region 2: Midwest"	"CENS-R2"	"DuPage County, IL"	"17043"	"Mar., 2021 "	"2021/03"	33
	"Census Region 2: Midwest"	"CENS-R2"	"DuPage County, IL"	"17043"	"Apr., 2021 "	"2021/04"	33
	"Census Region 2: Midwest"	"CENS-R2"	"DuPage County, IL"	"17043"	"May, 2021 "	"2021/05"	32
	"Census Region 2: Midwest"	"CENS-R2"	"DuPage County, IL"	"17043"	"Jun., 2021 "	"2021/06"	26
	"Census Region 2: Midwest"	"CENS-R2"	"DuPage County, IL"	"17043"	"Jul., 2021 "	"2021/07"	21
	"Census Region 2: Midwest"	"CENS-R2"	"DuPage County, IL"	"17043"	"Aug., 2021 "	"2021/08"	20
	"Census Region 2: Midwest"	"CENS-R2"	"DuPage County, IL"	"17043"	"Sep., 2021 "	"2021/09"	19
	"Census Region 2: Midwest"	"CENS-R2"	"DuPage County, IL"	"17043"	"Oct., 2021 "	"2021/10"	24
	"Census Region 2: Midwest"	"CENS-R2"	"DuPage County, IL"	"17043"	"Nov., 2021 "	"2021/11"	19
	"Census Region 2: Midwest"	"CENS-R2"	"DuPage County, IL"	"17043"	"Dec., 2021 "	"2021/12"	39
	"Census Region 2: Midwest"	"CENS-R2"	"Jackson County, IL"	"17077"	"Jul., 2020"	"2020/07"	10
	"Census Region 2: Midwest"	"CENS-R2"	"Kane County, IL"	"17089"	"Jan., 2020"	"2020/01"	11
	"Census Region 2: Midwest"	"CENS-R2"	"Kane County, IL"	"17089"	"Feb., 2020"	"2020/02"	13
	"Census Region 2: Midwest"	"CENS-R2"	"Kane County, IL"	"17089"	"Mar., 2020"	"2020/03"	14
	"Census Region 2: Midwest"	"CENS-R2"	"Kane County, IL"	"17089"	"Apr., 2020"	"2020/04"	15
	"Census Region 2: Midwest"	"CENS-R2"	"Kane County, IL"	"17089"	"May, 2020"	"2020/05"	20
	"Census Region 2: Midwest"	"CENS-R2"	"Kane County, IL"	"17089"	"Jun., 2020"	"2020/06"	20
	"Census Region 2: Midwest"	"CENS-R2"	"Kane County, IL"	"17089"	"Jul., 2020"	"2020/07"	20
	"Census Region 2: Midwest"	"CENS-R2"	"Kane County, IL"	"17089"	"Aug., 2020"	"2020/08"	16
	"Census Region 2: Midwest"	"CENS-R2"	"Kane County, IL"	"17089"	"Sep., 2020"	"2020/09"	11
	"Census Region 2: Midwest"	"CENS-R2"	"Kane County, IL"	"17089"	"Oct., 2020"	"2020/10"	22
	"Census Region 2: Midwest"	"CENS-R2"	"Kane County, IL"	"17089"	"Nov., 2020"	"2020/11"	25
	"Census Region 2: Midwest"	"CENS-R2"	"Kane County, IL"	"17089"	"Dec., 2020"	"2020/12"	15
	"Census Region 2: Midwest"	"CENS-R2"	"Kane County, IL"	"17089"	"Jan., 2021 "	"2021/01"	15
	"Census Region 2: Midwest"	"CENS-R2"	"Kane County, IL"	"17089"	"Feb., 2021 "	"2021/02"	16
	"Census Region 2: Midwest"	"CENS-R2"	"Kane County, IL"	"17089"	"Mar., 2021 "	"2021/03"	13
	"Census Region 2: Midwest"	"CENS-R2"	"Kane County, IL"	"17089"	"Apr., 2021 "	"2021/04"	14
	"Census Region 2: Midwest"	"CENS-R2"	"Kane County, IL"	"17089"	"May, 2021 "	"2021/05"	14
	"Census Region 2: Midwest"	"CENS-R2"	"Kane County, IL"	"17089"	"Jun., 2021 "	"2021/06"	12
	"Census Region 2: Midwest"	"CENS-R2"	"Kane County, IL"	"17089"	"Jul., 2021 "	"2021/07"	14
	"Census Region 2: Midwest"	"CENS-R2"	"Kane County, IL"	"17089"	"Aug., 2021 "	"2021/08"	21
	"Census Region 2: Midwest"	"CENS-R2"	"Kane County, IL"	"17089"	"Sep., 2021 "	"2021/09"	15
	"Census Region 2: Midwest"	"CENS-R2"	"Kane County, IL"	"17089"	"Oct., 2021 "	"2021/10"	13
	"Census Region 2: Midwest"	"CENS-R2"	"Kane County, IL"	"17089"	"Nov., 2021 "	"2021/11"	18
	"Census Region 2: Midwest"	"CENS-R2"	"Kane County, IL"	"17089"	"Dec., 2021 "	"2021/12"	22
	"Census Region 2: Midwest"	"CENS-R2"	"Kankakee County, IL"	"17091"	"Jan., 2020"	"2020/01"	10
	"Census Region 2: Midwest"	"CENS-R2"	"Kankakee County, IL"	"17091"	"Mar., 2020"	"2020/03"	13
	"Census Region 2: Midwest"	"CENS-R2"	"Kankakee County, IL"	"17091"	"Apr., 2020"	"2020/04"	10
	"Census Region 2: Midwest"	"CENS-R2"	"Kankakee County, IL"	"17091"	"Jun., 2020"	"2020/06"	11
	"Census Region 2: Midwest"	"CENS-R2"	"Kankakee County, IL"	"17091"	"Nov., 2020"	"2020/11"	11
	"Census Region 2: Midwest"	"CENS-R2"	"Kankakee County, IL"	"17091"	"Dec., 2020"	"2020/12"	13
	"Census Region 2: Midwest"	"CENS-R2"	"Kankakee County, IL"	"17091"	"Mar., 2021 "	"2021/03"	10
	"Census Region 2: Midwest"	"CENS-R2"	"Kankakee County, IL"	"17091"	"Jun., 2021 "	"2021/06"	14
	"Census Region 2: Midwest"	"CENS-R2"	"Kankakee County, IL"	"17091"	"Sep., 2021 "	"2021/09"	11
	"Census Region 2: Midwest"	"CENS-R2"	"Lake County, IL"	"17097"	"Jan., 2020"	"2020/01"	32
	"Census Region 2: Midwest"	"CENS-R2"	"Lake County, IL"	"17097"	"Feb., 2020"	"2020/02"	22
	"Census Region 2: Midwest"	"CENS-R2"	"Lake County, IL"	"17097"	"Mar., 2020"	"2020/03"	19
	"Census Region 2: Midwest"	"CENS-R2"	"Lake County, IL"	"17097"	"Apr., 2020"	"2020/04"	25
	"Census Region 2: Midwest"	"CENS-R2"	"Lake County, IL"	"17097"	"May, 2020"	"2020/05"	20
	"Census Region 2: Midwest"	"CENS-R2"	"Lake County, IL"	"17097"	"Jun., 2020"	"2020/06"	24
	"Census Region 2: Midwest"	"CENS-R2"	"Lake County, IL"	"17097"	"Jul., 2020"	"2020/07"	15
	"Census Region 2: Midwest"	"CENS-R2"	"Lake County, IL"	"17097"	"Aug., 2020"	"2020/08"	22
	"Census Region 2: Midwest"	"CENS-R2"	"Lake County, IL"	"17097"	"Sep., 2020"	"2020/09"	22
	"Census Region 2: Midwest"	"CENS-R2"	"Lake County, IL"	"17097"	"Oct., 2020"	"2020/10"	29
	"Census Region 2: Midwest"	"CENS-R2"	"Lake County, IL"	"17097"	"Nov., 2020"	"2020/11"	19
	"Census Region 2: Midwest"	"CENS-R2"	"Lake County, IL"	"17097"	"Dec., 2020"	"2020/12"	17
	"Census Region 2: Midwest"	"CENS-R2"	"Lake County, IL"	"17097"	"Jan., 2021 "	"2021/01"	24
	"Census Region 2: Midwest"	"CENS-R2"	"Lake County, IL"	"17097"	"Feb., 2021 "	"2021/02"	20
	"Census Region 2: Midwest"	"CENS-R2"	"Lake County, IL"	"17097"	"Mar., 2021 "	"2021/03"	18
	"Census Region 2: Midwest"	"CENS-R2"	"Lake County, IL"	"17097"	"Apr., 2021 "	"2021/04"	19
	"Census Region 2: Midwest"	"CENS-R2"	"Lake County, IL"	"17097"	"May, 2021 "	"2021/05"	21
	"Census Region 2: Midwest"	"CENS-R2"	"Lake County, IL"	"17097"	"Jun., 2021 "	"2021/06"	17
	"Census Region 2: Midwest"	"CENS-R2"	"Lake County, IL"	"17097"	"Jul., 2021 "	"2021/07"	26
	"Census Region 2: Midwest"	"CENS-R2"	"Lake County, IL"	"17097"	"Aug., 2021 "	"2021/08"	24
	"Census Region 2: Midwest"	"CENS-R2"	"Lake County, IL"	"17097"	"Sep., 2021 "	"2021/09"	21
	"Census Region 2: Midwest"	"CENS-R2"	"Lake County, IL"	"17097"	"Oct., 2021 "	"2021/10"	28
	"Census Region 2: Midwest"	"CENS-R2"	"Lake County, IL"	"17097"	"Nov., 2021 "	"2021/11"	21
	"Census Region 2: Midwest"	"CENS-R2"	"Lake County, IL"	"17097"	"Dec., 2021 "	"2021/12"	24
	"Census Region 2: Midwest"	"CENS-R2"	"LaSalle County, IL"	"17099"	"Oct., 2021 "	"2021/10"	12
	"Census Region 2: Midwest"	"CENS-R2"	"LaSalle County, IL"	"17099"	"Dec., 2021 "	"2021/12"	10
	"Census Region 2: Midwest"	"CENS-R2"	"McHenry County, IL"	"17111"	"Apr., 2020"	"2020/04"	14
	"Census Region 2: Midwest"	"CENS-R2"	"McHenry County, IL"	"17111"	"Jul., 2020"	"2020/07"	11
	"Census Region 2: Midwest"	"CENS-R2"	"McHenry County, IL"	"17111"	"Aug., 2020"	"2020/08"	12
	"Census Region 2: Midwest"	"CENS-R2"	"McHenry County, IL"	"17111"	"Sep., 2020"	"2020/09"	11
	"Census Region 2: Midwest"	"CENS-R2"	"McHenry County, IL"	"17111"	"Nov., 2020"	"2020/11"	10
	"Census Region 2: Midwest"	"CENS-R2"	"McHenry County, IL"	"17111"	"Jan., 2021 "	"2021/01"	19
	"Census Region 2: Midwest"	"CENS-R2"	"McHenry County, IL"	"17111"	"Feb., 2021 "	"2021/02"	11
	"Census Region 2: Midwest"	"CENS-R2"	"McHenry County, IL"	"17111"	"Apr., 2021 "	"2021/04"	12
	"Census Region 2: Midwest"	"CENS-R2"	"McHenry County, IL"	"17111"	"May, 2021 "	"2021/05"	11
	"Census Region 2: Midwest"	"CENS-R2"	"McHenry County, IL"	"17111"	"Jun., 2021 "	"2021/06"	15
	"Census Region 2: Midwest"	"CENS-R2"	"McHenry County, IL"	"17111"	"Jul., 2021 "	"2021/07"	13
	"Census Region 2: Midwest"	"CENS-R2"	"McHenry County, IL"	"17111"	"Aug., 2021 "	"2021/08"	16
	"Census Region 2: Midwest"	"CENS-R2"	"McHenry County, IL"	"17111"	"Sep., 2021 "	"2021/09"	11
	"Census Region 2: Midwest"	"CENS-R2"	"McHenry County, IL"	"17111"	"Oct., 2021 "	"2021/10"	14
	"Census Region 2: Midwest"	"CENS-R2"	"McHenry County, IL"	"17111"	"Nov., 2021 "	"2021/11"	12
	"Census Region 2: Midwest"	"CENS-R2"	"McHenry County, IL"	"17111"	"Dec., 2021 "	"2021/12"	12
	"Census Region 2: Midwest"	"CENS-R2"	"McLean County, IL"	"17113"	"Apr., 2020"	"2020/04"	11
	"Census Region 2: Midwest"	"CENS-R2"	"McLean County, IL"	"17113"	"Aug., 2020"	"2020/08"	11
	"Census Region 2: Midwest"	"CENS-R2"	"McLean County, IL"	"17113"	"Nov., 2020"	"2020/11"	10
	"Census Region 2: Midwest"	"CENS-R2"	"McLean County, IL"	"17113"	"Sep., 2021 "	"2021/09"	12
	"Census Region 2: Midwest"	"CENS-R2"	"Macon County, IL"	"17115"	"Jan., 2020"	"2020/01"	10
	"Census Region 2: Midwest"	"CENS-R2"	"Macon County, IL"	"17115"	"Apr., 2020"	"2020/04"	10
	"Census Region 2: Midwest"	"CENS-R2"	"Macon County, IL"	"17115"	"Jun., 2020"	"2020/06"	10
	"Census Region 2: Midwest"	"CENS-R2"	"Macon County, IL"	"17115"	"Mar., 2021 "	"2021/03"	14
	"Census Region 2: Midwest"	"CENS-R2"	"Macon County, IL"	"17115"	"Nov., 2021 "	"2021/11"	11
	"Census Region 2: Midwest"	"CENS-R2"	"Macon County, IL"	"17115"	"Dec., 2021 "	"2021/12"	10
	"Census Region 2: Midwest"	"CENS-R2"	"Madison County, IL"	"17119"	"Jan., 2020"	"2020/01"	12
	"Census Region 2: Midwest"	"CENS-R2"	"Madison County, IL"	"17119"	"Feb., 2020"	"2020/02"	10
	"Census Region 2: Midwest"	"CENS-R2"	"Madison County, IL"	"17119"	"Mar., 2020"	"2020/03"	23
	"Census Region 2: Midwest"	"CENS-R2"	"Madison County, IL"	"17119"	"Apr., 2020"	"2020/04"	11
	"Census Region 2: Midwest"	"CENS-R2"	"Madison County, IL"	"17119"	"Jun., 2020"	"2020/06"	15
	"Census Region 2: Midwest"	"CENS-R2"	"Madison County, IL"	"17119"	"Jul., 2020"	"2020/07"	25
	"Census Region 2: Midwest"	"CENS-R2"	"Madison County, IL"	"17119"	"Aug., 2020"	"2020/08"	21
	"Census Region 2: Midwest"	"CENS-R2"	"Madison County, IL"	"17119"	"Sep., 2020"	"2020/09"	18
	"Census Region 2: Midwest"	"CENS-R2"	"Madison County, IL"	"17119"	"Oct., 2020"	"2020/10"	14
	"Census Region 2: Midwest"	"CENS-R2"	"Madison County, IL"	"17119"	"Dec., 2020"	"2020/12"	16
	"Census Region 2: Midwest"	"CENS-R2"	"Madison County, IL"	"17119"	"Jan., 2021 "	"2021/01"	22
	"Census Region 2: Midwest"	"CENS-R2"	"Madison County, IL"	"17119"	"Feb., 2021 "	"2021/02"	25
	"Census Region 2: Midwest"	"CENS-R2"	"Madison County, IL"	"17119"	"Mar., 2021 "	"2021/03"	20
	"Census Region 2: Midwest"	"CENS-R2"	"Madison County, IL"	"17119"	"Apr., 2021 "	"2021/04"	18
	"Census Region 2: Midwest"	"CENS-R2"	"Madison County, IL"	"17119"	"May, 2021 "	"2021/05"	19
	"Census Region 2: Midwest"	"CENS-R2"	"Madison County, IL"	"17119"	"Jun., 2021 "	"2021/06"	19
	"Census Region 2: Midwest"	"CENS-R2"	"Madison County, IL"	"17119"	"Jul., 2021 "	"2021/07"	21
	"Census Region 2: Midwest"	"CENS-R2"	"Madison County, IL"	"17119"	"Aug., 2021 "	"2021/08"	16
	"Census Region 2: Midwest"	"CENS-R2"	"Madison County, IL"	"17119"	"Sep., 2021 "	"2021/09"	19
	"Census Region 2: Midwest"	"CENS-R2"	"Madison County, IL"	"17119"	"Oct., 2021 "	"2021/10"	19
	"Census Region 2: Midwest"	"CENS-R2"	"Madison County, IL"	"17119"	"Nov., 2021 "	"2021/11"	19
	"Census Region 2: Midwest"	"CENS-R2"	"Madison County, IL"	"17119"	"Dec., 2021 "	"2021/12"	27
	"Census Region 2: Midwest"	"CENS-R2"	"Ogle County, IL"	"17141"	"Jul., 2021 "	"2021/07"	11
	"Census Region 2: Midwest"	"CENS-R2"	"Peoria County, IL"	"17143"	"Jan., 2020"	"2020/01"	14
	"Census Region 2: Midwest"	"CENS-R2"	"Peoria County, IL"	"17143"	"Feb., 2020"	"2020/02"	11
	"Census Region 2: Midwest"	"CENS-R2"	"Peoria County, IL"	"17143"	"May, 2020"	"2020/05"	10
	"Census Region 2: Midwest"	"CENS-R2"	"Peoria County, IL"	"17143"	"Aug., 2020"	"2020/08"	11
	"Census Region 2: Midwest"	"CENS-R2"	"Peoria County, IL"	"17143"	"Sep., 2020"	"2020/09"	16
	"Census Region 2: Midwest"	"CENS-R2"	"Peoria County, IL"	"17143"	"Nov., 2020"	"2020/11"	14
	"Census Region 2: Midwest"	"CENS-R2"	"Peoria County, IL"	"17143"	"Jan., 2021 "	"2021/01"	13
	"Census Region 2: Midwest"	"CENS-R2"	"Peoria County, IL"	"17143"	"Apr., 2021 "	"2021/04"	14
	"Census Region 2: Midwest"	"CENS-R2"	"Peoria County, IL"	"17143"	"May, 2021 "	"2021/05"	10
	"Census Region 2: Midwest"	"CENS-R2"	"Peoria County, IL"	"17143"	"Jun., 2021 "	"2021/06"	12
	"Census Region 2: Midwest"	"CENS-R2"	"Peoria County, IL"	"17143"	"Aug., 2021 "	"2021/08"	14
	"Census Region 2: Midwest"	"CENS-R2"	"Peoria County, IL"	"17143"	"Sep., 2021 "	"2021/09"	14
	"Census Region 2: Midwest"	"CENS-R2"	"Peoria County, IL"	"17143"	"Nov., 2021 "	"2021/11"	12
	"Census Region 2: Midwest"	"CENS-R2"	"Rock Island County, IL"	"17161"	"Aug., 2020"	"2020/08"	10
	"Census Region 2: Midwest"	"CENS-R2"	"Rock Island County, IL"	"17161"	"Oct., 2020"	"2020/10"	10
	"Census Region 2: Midwest"	"CENS-R2"	"Rock Island County, IL"	"17161"	"Nov., 2020"	"2020/11"	11
	"Census Region 2: Midwest"	"CENS-R2"	"Rock Island County, IL"	"17161"	"Jan., 2021 "	"2021/01"	11
	"Census Region 2: Midwest"	"CENS-R2"	"Rock Island County, IL"	"17161"	"Mar., 2021 "	"2021/03"	11
	"Census Region 2: Midwest"	"CENS-R2"	"Rock Island County, IL"	"17161"	"Dec., 2021 "	"2021/12"	10
	"Census Region 2: Midwest"	"CENS-R2"	"St. Clair County, IL"	"17163"	"Jan., 2020"	"2020/01"	24
	"Census Region 2: Midwest"	"CENS-R2"	"St. Clair County, IL"	"17163"	"Feb., 2020"	"2020/02"	17
	"Census Region 2: Midwest"	"CENS-R2"	"St. Clair County, IL"	"17163"	"Mar., 2020"	"2020/03"	19
	"Census Region 2: Midwest"	"CENS-R2"	"St. Clair County, IL"	"17163"	"Apr., 2020"	"2020/04"	22
	"Census Region 2: Midwest"	"CENS-R2"	"St. Clair County, IL"	"17163"	"May, 2020"	"2020/05"	18
	"Census Region 2: Midwest"	"CENS-R2"	"St. Clair County, IL"	"17163"	"Jun., 2020"	"2020/06"	16
	"Census Region 2: Midwest"	"CENS-R2"	"St. Clair County, IL"	"17163"	"Jul., 2020"	"2020/07"	13
	"Census Region 2: Midwest"	"CENS-R2"	"St. Clair County, IL"	"17163"	"Aug., 2020"	"2020/08"	16
	"Census Region 2: Midwest"	"CENS-R2"	"St. Clair County, IL"	"17163"	"Sep., 2020"	"2020/09"	18
	"Census Region 2: Midwest"	"CENS-R2"	"St. Clair County, IL"	"17163"	"Oct., 2020"	"2020/10"	17
	"Census Region 2: Midwest"	"CENS-R2"	"St. Clair County, IL"	"17163"	"Nov., 2020"	"2020/11"	13
	"Census Region 2: Midwest"	"CENS-R2"	"St. Clair County, IL"	"17163"	"Dec., 2020"	"2020/12"	25
	"Census Region 2: Midwest"	"CENS-R2"	"St. Clair County, IL"	"17163"	"Jan., 2021 "	"2021/01"	17
	"Census Region 2: Midwest"	"CENS-R2"	"St. Clair County, IL"	"17163"	"Feb., 2021 "	"2021/02"	19
	"Census Region 2: Midwest"	"CENS-R2"	"St. Clair County, IL"	"17163"	"Mar., 2021 "	"2021/03"	18
	"Census Region 2: Midwest"	"CENS-R2"	"St. Clair County, IL"	"17163"	"Apr., 2021 "	"2021/04"	14
	"Census Region 2: Midwest"	"CENS-R2"	"St. Clair County, IL"	"17163"	"Jun., 2021 "	"2021/06"	15
	"Census Region 2: Midwest"	"CENS-R2"	"St. Clair County, IL"	"17163"	"Jul., 2021 "	"2021/07"	18
	"Census Region 2: Midwest"	"CENS-R2"	"St. Clair County, IL"	"17163"	"Aug., 2021 "	"2021/08"	15
	"Census Region 2: Midwest"	"CENS-R2"	"St. Clair County, IL"	"17163"	"Sep., 2021 "	"2021/09"	12
	"Census Region 2: Midwest"	"CENS-R2"	"St. Clair County, IL"	"17163"	"Oct., 2021 "	"2021/10"	21
	"Census Region 2: Midwest"	"CENS-R2"	"St. Clair County, IL"	"17163"	"Nov., 2021 "	"2021/11"	13
	"Census Region 2: Midwest"	"CENS-R2"	"St. Clair County, IL"	"17163"	"Dec., 2021 "	"2021/12"	18
	"Census Region 2: Midwest"	"CENS-R2"	"Sangamon County, IL"	"17167"	"Feb., 2020"	"2020/02"	14
